iter	Logloss
193	0.2198608787
194	0.2196835972
195	0.2195277026
196	0.2193238244
197	0.21913745
198	0.2189169858
199	0.2187049573
200	0.2185295766
201	0.2183922978
202	0.2182297612
203	0.2180834323
204	0.2178918516
205	0.217777196
206	0.2175279698
207	0.2174041212
208	0.2172417597
209	0.2170734342
210	0.2168967458
211	0.2168356825
212	0.2166728428
213	0.2165228368
214	0.2163815926
215	0.2162516838
216	0.2161415971
217	0.2159716341
218	0.2158262912
219	0.2156888635
220	0.2155875394
221	0.2153799193
222	0.2152197673
223	0.2150800142
224	0.2149837558
225	0.2149036483
226	0.2147314739
227	0.2146372658
228	0.2145333409
229	0.2144350975
230	0.2143429673
231	0.2142475249
232	0.2140931353
233	0.2139878814
234	0.2138775824
235	0.2137628168
236	0.2136373603
237	0.2135691778
238	0.21345452
239	0.2133707156
240	0.2133146743
241	0.2131764771
242	0.2131009845
243	0.2130008615
244	0.2129013333
245	0.212858669
246	0.2127713486
247	0.2127238108
248	0.212635849
249	0.2125231259
250	0.2124377935
251	0.2123491625
252	0.2122363288
253	0.2121126177
254	0.2120296542
255	0.2119069877
256	0.2117980442
257	0.2117219337
258	0.2116458484
259	0.2115575684
260	0.2113698691
261	0.2112225096
262	0.2110875332
263	0.2110256519
264	0.2109311195
265	0.2108303948
266	0.2107132168
267	0.2105987613
268	0.2105011114
269	0.210388597
270	0.2102582024
271	0.2101950758
272	0.2100987492
273	0.2100167316
274	0.2099461754
275	0.2098770589
276	0.2098247889
277	0.2097927068
278	0.2096848527
279	0.2096194629
280	0.209566676
281	0.2094967708
282	0.2094635803
283	0.2093986173
284	0.2092994852
285	0.2092194396
286	0.209149811
287	0.2090740464
288	0.2089701032
289	0.2088919716
290	0.2088229848
291	0.208742877
292	0.2086409457
293	0.2085899727
294	0.2085028704
295	0.2084076724
296	0.208306807
297	0.2082311825
298	0.2081838261
299	0.2081056842
300	0.2080260337
301	0.2079358617
302	0.2078614995
303	0.2077963501
304	0.2077633997
305	0.2076810091
306	0.2076168456
307	0.2075306851
308	0.2074339635
309	0.2073599177
310	0.2073180648
311	0.2072309176
312	0.2071559588
313	0.2070980153
314	0.207023249
315	0.2069660676
316	0.2069078566
317	0.2068442985
318	0.2067487993
319	0.2066614231
320	0.2066023041
321	0.2065236302
322	0.2064712293
323	0.2063980596
324	0.2063424829
325	0.206306093
326	0.2062306436
327	0.2061586009
328	0.2061451939
329	0.2060925465
330	0.206045352
331	0.2059972345
332	0.2059459298
333	0.2058746809
334	0.20581609
335	0.2057698341
336	0.2056919
337	0.2056432796
338	0.2055827851
339	0.2054813165
340	0.2054321487
341	0.2053912764
342	0.205328046
343	0.2052326003
344	0.2052159345
345	0.205124567
346	0.2050795604
347	0.2050310835
348	0.2049177586
349	0.2048591748
350	0.2048098719
351	0.2047240611
352	0.204690261
353	0.2046534761
354	0.2045565748
355	0.2044837502
356	0.2044434173
357	0.2044076132
358	0.2043135981
359	0.2042541954
360	0.2041737621
361	0.2041070164
362	0.2040333462
363	0.2039734018
364	0.2039281869
365	0.2038713829
366	0.2038279514
367	0.2037742428
368	0.2037208314
369	0.2036444111
370	0.2036005125
371	0.2035718454
372	0.2035137749
373	0.2034282331
374	0.2033761892
375	0.2033336042
376	0.2032768042
377	0.2032076275
378	0.2031441174
379	0.2030888405
380	0.203052317
381	0.2029790706
382	0.2029191904
383	0.2028459884
384	0.2027998783
385	0.202735006
386	0.2026742707
387	0.2026444597
388	0.2024753294
389	0.2024171585
390	0.2023794314
391	0.2023513175
392	0.2023059802
393	0.2022465228
394	0.2021685709
395	0.202089734
396	0.2020426824
397	0.2019765155
398	0.2019251019
399	0.2018708054
400	0.2018077046
401	0.2017957603
402	0.201761077
403	0.201716948
404	0.2016598712
405	0.2016039986
406	0.201567578
407	0.2014674555
408	0.2014046488
409	0.2013385285
410	0.2012822927
411	0.2012380228
412	0.2011758427
413	0.2011390113
414	0.2010995345
415	0.2010729435
416	0.2009997866
417	0.2009569918
418	0.2009191427
419	0.2008745028
420	0.2008307345
421	0.2007893709
422	0.2007421692
423	0.2006774502
424	0.2006368979
425	0.2005865496
426	0.2005393298
427	0.2005119997
428	0.2004713018
429	0.2004355109
430	0.2003942312
431	0.2003215249
432	0.2002747706
433	0.2002253422
434	0.2001687857
435	0.2000956635
436	0.2000070432
437	0.1999662819
438	0.1999073628
439	0.1998483301
440	0.199793554
441	0.1997382389
442	0.1996837715
443	0.1996415291
444	0.1995874846
445	0.1995539984
446	0.1994946393
447	0.1994167617
448	0.1993577615
449	0.1993026408
450	0.1992649776
451	0.1992158157
452	0.1991715134
453	0.1991144475
454	0.1990726012
455	0.1990352678
456	0.1989905683
457	0.1989567486
458	0.1989086282
459	0.1988646158
460	0.1987997183
461	0.1987902827
462	0.1987314858
463	0.1986923122
464	0.1986330547
465	0.1985625598
466	0.1985296172
467	0.1984842586
468	0.1984311749
469	0.1983817687
470	0.1983261415
471	0.1982770253
472	0.1982085635
473	0.1981346888
474	0.1980974316
475	0.1980606024
476	0.198000344
477	0.1979372022
478	0.1979007089
479	0.1978968391
480	0.1978501674
481	0.1977942258
482	0.1977558023
483	0.1977211177
484	0.1976478922
485	0.1975682138
486	0.1975279802
487	0.1974925832
488	0.1974405386
489	0.1974209809
490	0.1973824264
491	0.1973505554
492	0.1972769601
493	0.1972414831
494	0.1971901144
495	0.1971534144
496	0.1971210645
497	0.1970794961
498	0.1970423847
499	0.196995498
500	0.1969711345
501	0.1969109489
502	0.1968740689
503	0.1968366349
504	0.196786578
505	0.1967380319
506	0.1967106877
507	0.1966416612
508	0.1965908273
509	0.1965524667
510	0.1965024685
511	0.1964547147
512	0.1964157727
513	0.1963743739
514	0.1963413082
515	0.1963119163
516	0.1962725996
517	0.1962177491
518	0.1961521438
519	0.1961066589
520	0.1960595078
521	0.1960037718
522	0.1959564257
523	0.1959020983
524	0.1958684113
525	0.1958206175
526	0.1957912398
527	0.1957701406
528	0.1957249369
529	0.1956586565
530	0.195623384
531	0.1955626566
532	0.1955200055
533	0.1954521639
534	0.195381349
535	0.195343699
536	0.1953113205
537	0.195298178
538	0.1952729692
539	0.1952205985
540	0.1951926966
541	0.1951898208
542	0.1951699932
543	0.1951437397
544	0.1951019307
545	0.1950768302
546	0.1950217865
547	0.194975309
548	0.194930132
549	0.1948992207
550	0.1948717717
551	0.1948394942
552	0.1947978804
553	0.1947448187
554	0.1946990502
555	0.1946747116
556	0.1946308537
557	0.1946003553
558	0.1945674293
559	0.1945369463
560	0.1944975753
561	0.1944488818
562	0.1943871376
563	0.1943494009
564	0.1943039298
565	0.1942629902
566	0.1942304564
567	0.194175083
568	0.1941274773
569	0.1940870022
570	0.1940416797
571	0.1940056189
572	0.193965859
573	0.1939061083
574	0.1938640042
575	0.1938275676
576	0.1937876624
577	0.1937493716
578	0.1937176327
579	0.1936782323
580	0.1936212812
581	0.1936093726
582	0.1935612407
583	0.1935230114
584	0.1934684881
585	0.1934135576
586	0.1933826614
587	0.1933386196
588	0.193293812
589	0.1932358104
590	0.1931843193
591	0.1931262972
592	0.1930940892
593	0.1930679418
594	0.192996975
595	0.1929567831
596	0.1929099181
597	0.1928678806
598	0.192819221
599	0.1927911292
600	0.1927533586
601	0.1926825441
602	0.1926460694
603	0.1926102738
604	0.1925646465
605	0.1925324734
606	0.1925025267
607	0.1924758147
608	0.1924234106
609	0.1924031128
610	0.1923720881
611	0.1923343609
612	0.1922843811
613	0.1922236864
614	0.1921743751
615	0.1921336307
616	0.1920996074
617	0.1920671038
618	0.1920203061
619	0.1920197029
620	0.1919803843
621	0.1919592884
622	0.1919109501
623	0.191872757
624	0.1918391572
625	0.1917973501
626	0.1917349354
627	0.1916971172
628	0.1916623573
629	0.1916399911
630	0.1915821849
631	0.1915403117
632	0.1914849487
633	0.1914386767
634	0.1914118167
635	0.1913841654
636	0.1913616005
637	0.1913088487
638	0.191258609
639	0.1912287736
640	0.1911811572
641	0.1911456921
642	0.1911225548
643	0.1910816424
644	0.1910522086
645	0.1910231206
646	0.1909753917
647	0.1909183374
648	0.1908774061
649	0.1908769205
650	0.1908237581
651	0.1907993718
652	0.1907386068
653	0.1906972065
654	0.1906704779
655	0.1906459687
656	0.1906164843
657	0.1906161811
658	0.1905817554
659	0.1905434741
660	0.1904910958
661	0.190454637
662	0.1903910768
663	0.1903413594
664	0.1902962614
665	0.190255523
666	0.1902159382
667	0.1901575315
668	0.1901112482
669	0.1900578962
670	0.190006339
671	0.190002831
672	0.1899546479
673	0.1899145302
674	0.1898752792
675	0.1898293797
676	0.1897963135
677	0.1897395693
678	0.1897107237
679	0.1896616799
680	0.1896413715
681	0.1896065466
682	0.1895603458
683	0.1895222898
684	0.1894995021
685	0.189464594
686	0.18942966
687	0.1893883668
688	0.1893521321
689	0.1893107054
690	0.1892637916
691	0.189229698
692	0.1892086402
693	0.1891834575
694	0.1891450633
695	0.1891362288
696	0.1891018644
697	0.1890631156
698	0.1890286351
699	0.1889941002
700	0.188986939
701	0.1889532916
702	0.1889052932
703	0.1888517538
704	0.1888152392
705	0.1887774782
706	0.1887234236
707	0.1886869678
708	0.1886489511
709	0.1886121107
710	0.1886072201
711	0.1885817146
712	0.1885569737
713	0.1885175745
714	0.1884545677
715	0.1884236183
716	0.1884022117
717	0.1883719112
718	0.1883324632
719	0.1883263711
720	0.1882774791
721	0.188214268
722	0.1881923326
723	0.1881539217
724	0.1881114926
725	0.1880743116
726	0.1880490251
727	0.1880302667
728	0.1879798903
729	0.1879232606
730	0.1878878547
731	0.1878350015
732	0.1878092941
733	0.1877682282
734	0.1877397927
735	0.1877082745
736	0.1876819822
737	0.1876553401
738	0.187619992
739	0.1875870957
740	0.1875464268
741	0.1874851652
742	0.187424722
743	0.1873841776
744	0.1873354991
745	0.1872981729
746	0.1872671326
747	0.1872255573
748	0.187196193
749	0.1871661636
750	0.1871403702
751	0.1871126703
752	0.1870580063
753	0.1869919747
754	0.1869414657
755	0.1869168581
756	0.1868947489
757	0.186843835
758	0.1868095505
759	0.1867670871
760	0.1867178474
761	0.1866847984
762	0.1866537554
763	0.1866234122
764	0.1865768342
765	0.1865366536
766	0.1865188555
767	0.1864863823
768	0.1864423178
769	0.1864224191
770	0.1863828334
771	0.1863499221
772	0.1862990225
773	0.1862600161
774	0.1862394177
775	0.1861976287
776	0.1861690539
777	0.1861418319
778	0.1861029592
779	0.1860485264
780	0.1859986848
781	0.1859624886
782	0.1859180771
783	0.1858901789
784	0.1858626334
785	0.1858342172
786	0.1858109809
787	0.1857770728
788	0.1857377201
789	0.1857036607
790	0.1856856186
791	0.1856295105
792	0.1856093504
793	0.1855730681
794	0.185543586
795	0.1855256219
796	0.1854963428
797	0.1854720946
798	0.1854370187
799	0.1854000052
800	0.1853653601
801	0.1853314006
802	0.1853005653
803	0.1852643793
804	0.1852268536
805	0.1851943919
806	0.1851611239
807	0.1851377244
808	0.1850923447
809	0.185069976
810	0.1850414638
811	0.185011483
812	0.1849561327
813	0.1849187796
814	0.1848782282
815	0.1848391427
816	0.184803597
817	0.184765428
818	0.1847384694
819	0.1846874666
820	0.1846553362
821	0.1846212762
822	0.1846026257
823	0.1845512867
824	0.1845134994
825	0.1844869787
826	0.18446508
827	0.1844444773
828	0.1844057655
829	0.1843811607
830	0.1843622388
831	0.1842947148
832	0.1842606704
833	0.1842233666
834	0.1841910754
835	0.1841498656
836	0.1841154428
837	0.1840600773
838	0.1840409789
839	0.1840123934
840	0.1839916436
841	0.1839418418
842	0.1839185207
843	0.1838898629
844	0.1838592455
845	0.183835073
846	0.1837973055
847	0.1837410178
848	0.1837219085
849	0.1836897962
850	0.183655796
851	0.1835908106
852	0.1835612632
853	0.1835340453
854	0.1835053008
855	0.1834743042
856	0.1834357143
857	0.1834089842
858	0.1833717704
859	0.1833260222
860	0.1833012875
861	0.1832742643
862	0.1832134816
863	0.1831736672
864	0.1831213954
865	0.1830922914
866	0.1830666787
867	0.1830254141
868	0.1829868114
869	0.1829850791
870	0.1829639232
871	0.1829305853
872	0.1828986967
873	0.1828668196
874	0.1828337915
875	0.1827883708
876	0.182751841
877	0.1827150867
878	0.1827082209
879	0.1826806396
880	0.1826401843
881	0.1826079235
882	0.182563995
883	0.1825346072
884	0.1825000258
885	0.182469278
886	0.182441748
887	0.1824060786
888	0.1823763965
889	0.1823222884
890	0.1822910952
891	0.1822702539
892	0.1822431444
893	0.1822229736
894	0.1821880696
895	0.1821187263
896	0.1820871723
897	0.1820531016
898	0.1820297569
899	0.1820012095
900	0.1819696844
901	0.1819363023
902	0.1818951612
903	0.1818536054
904	0.1818190219
905	0.181788044
906	0.1817572518
907	0.1817003799
908	0.1816687402
909	0.1816343058
910	0.1815991898
911	0.1815729596
912	0.1815465466
913	0.1815144954
914	0.1814906698
915	0.1814613981
916	0.1814189399
917	0.1813837223
918	0.1813443824
919	0.1813045866
920	0.1812784091
921	0.1812545376
922	0.1812111479
923	0.1811758433
924	0.1811400646
925	0.1811079848
926	0.1810824886
927	0.1810442925
928	0.1810221126
929	0.1809786255
930	0.1809551398
931	0.1809153798
932	0.1808701099
933	0.1808247549
934	0.1807804264
935	0.1807547628
936	0.1807403304
937	0.1806976625
938	0.1806681885
939	0.1806176667
940	0.180580737
941	0.1805341429
942	0.1805046854
943	0.1804721481
944	0.1804231875
945	0.1803989793
946	0.1803704539
947	0.1803547642
948	0.1803324067
949	0.1803066751
950	0.180275322
951	0.180238284
952	0.1802046937
953	0.1801839498
954	0.1801592065
955	0.1801158149
956	0.1800804216
957	0.1800476342
958	0.1800078601
959	0.1799789022
960	0.1799365771
961	0.1799139983
962	0.179870157
963	0.1798358586
964	0.1798072458
965	0.1797707695
966	0.1797411584
967	0.1797056534
968	0.1796637304
969	0.1796218424
970	0.1795890588
971	0.17954494
972	0.1794997206
973	0.1794711514
974	0.1794489166
975	0.179412696
976	0.1793836683
977	0.1793378227
978	0.1793206976
979	0.1792878302
980	0.1792395289
981	0.1792156094
982	0.1791724992
983	0.1791462975
984	0.179102118
985	0.1790703095
986	0.1790316829
987	0.1790016166
988	0.1789629663
989	0.1789184614
990	0.1788976142
991	0.17887616
992	0.1788361082
993	0.1788055094
994	0.1787719717
995	0.1787300295
996	0.1787068241
997	0.1786742807
998	0.1786483598
999	0.1786193646
